-0.7861076199108779,-0.4901374252737707
-0.7977554940922382,-0.4537958164469369
-0.8100825524393886,-0.4169266643837357
-0.8230674682264412,-0.3795075188953745
-0.8366941128333792,-0.3415125135190804
-0.8509512713435398,-0.30291211244051297
-0.8658324567312399,-0.263672779753199
-0.8813358200731757,-0.22375655910974657
-0.8974641579691048,-0.18312054742091166
-0.9142250225294803,-0.14171624059230425
-0.9316309442114923,-0.09948872180340862
-0.9496997839155248,-0.056375652729964365
-0.9684552387434803,-0.012306014203042004
-0.9879275366360375,0.032801476708711697
-1.0081543702264915,0.0790403740897676
-1.0291821419990246,0.12651907658857575
-1.0510676249748934,0.1753641689371348
-1.0738801919150602,0.22572482595958387
-1.097704842127588,0.27777871784411245
-1.1226463773945827,0.3317400880674597
-1.1488352823017132,0.38787106279790784
-1.1234993883638307,0.3765594295719896
-1.0986594355624888,0.3664345926523138
-1.0743214120838387,0.3574815298399121
-1.0504930789012679,0.3496876460503622
-1.0271837636386736,0.34304248864064113
-1.0044041757279438,0.3375375129464264
-0.9821662400222526,0.33316589150751064
-0.9604829469345332,0.3299223620080123
-0.9393682178987138,0.3278031101882224
-0.9188367855426524,0.326805684982711
-0.89890408844855,0.3269289439708287
-0.8795861807847586,0.3281730279435122
-0.860899657444075,0.3305393640379961
-0.8428615956373975,0.33403069750767833
-0.825489514187191,0.3386511528140539
-0.8088013520624908,0.3444063253872518
-0.7928154680184375,0.35130340614056554
-0.7775506635745674,0.35935134168753935
-0.7630262320189662,0.3685610342528256
-0.7861076199108779,-0.4901374252737707
-0.7488853255831875,-0.5020715628519186
-0.7117494219453838,-0.5128660943509256
-0.6747597097312658,-0.5225016145702375
-0.6379807260328545,-0.5309598184167763
-0.6014811832041007,-0.5382238424374071
-0.5653332807846625,-0.5442785897515436
-0.5296119008289997,-0.5491110295542656
-0.494393703615871,-0.5527104623081898
-0.45975614690569344,-0.5550687421899496
-0.42577645717181145,-0.5561804493182729
-0.39253058505738214,-0.5560430057350532
-0.3600921793053553,-0.5546567309627941
-0.3285316133366629,-0.5520248351048695
-0.2979150964690278,-0.5481533497423035
-0.26830389764034956,-0.5430509991499424
-0.23975370377936644,-0.5367290164456877
-0.21231412814822126,-0.5292009110574476
-0.18602837664287386,-0.5204821952355136
-0.16093307276315127,-0.5105900781872068
-0.13705823528324323,-0.49954313674569306
-0.16827343086850033,-0.46302623912194196
-0.19905051991778633,-0.4259979175023436
-0.22945784826945248,-0.38843502378239503
-0.2595598451706531,-0.3503111259827778
-0.2894178187978933,-0.3115962522336564
-0.31909070427966224,-0.2722565597375093
-0.34863578257076866,-0.23225391707596454
-0.3781093889882421,-0.19154538397282006
-0.4075676315586525,-0.15008256716090695
-0.4370671417982579,-0.10781082379708162
-0.46666588452445956,-0.06466827416485232
-0.4964240593461766,-0.020584572071025597
-0.5264051354723462,0.024520637320232908
-0.5566770747697718,0.07073966908983875
-0.5873138177508315,0.11817929518795611
-0.6183971368774279,0.1669639791599915
-0.6500190070500271,0.2172401294334363
-0.6822847143687331,0.2691817878589635
-0.7153170388133387,0.32299838880476717
